Dataset,Miss_Rate,Variant,Seed,Accuracy_Mean5,Accuracy_Std5,Accuracy_Final,Run_Code,Log_File
Epilepsy,0.6,pyramidal_latent,9999,35.94202935695648,0.8695650100708008,37.68115937709808,t1764006810,run_models_seed9999_t1764006810.log
Epilepsy,0.6,tvf_lstm_latent,42,45.217392444610596,0.5797100067138672,44.92753744125366,t1764045330,run_models_seed42_t1764045330.log
Epilepsy,0.6,tvf_lstm_latent,777,45.217392444610596,1.492119954538767,44.20289993286133,t1764045637,run_models_seed777_t1764045637.log
Epilepsy,0.6,tvf_lstm_latent,9999,41.01449370384216,1.4921211702951107,39.13043439388275,t1764045944,run_models_seed9999_t1764045944.log
Epilepsy,0.6,tvf_transformer_latent,42,36.666666865348816,0.9829461400133029,37.68115937709808,t1764046860,run_models_seed42_t1764046860.log
Epilepsy,0.6,tvf_transformer_latent,777,31.304348707199097,2.354793949414372,28.260868787765503,t1764047165,run_models_seed777_t1764047165.log
Epilepsy,0.6,tvf_transformer_latent,9999,37.82608687877655,1.4051242613447494,37.68115937709808,t1764047472,run_models_seed9999_t1764047472.log
Epilepsy,0.6,channel_latent,42,40.724636912345886,0.8450652905272514,41.30434691905975,t1763877011,run_models_seed42_t1763877011.log
Epilepsy,0.6,channel_latent,777,39.13043439388275,0.7938006187216409,39.13043439388275,t1763877122,run_models_seed777_t1763877122.log
Epilepsy,0.6,channel_latent,2023,43.62318813800812,1.6776583064421302,42.75362193584442,t1763877067,run_models_seed2023_t1763877067.log
Epilepsy,0.6,channel_latent,9999,40.289854407310486,1.492119954538767,39.855071902275085,t1763877178,run_models_seed9999_t1763877178.log
Epilepsy,0.9,baseline,42,26.0869562625885,0.45830100090183085,26.811593770980835,t1763116901,run_models_seed42_t1763116901.log
Epilepsy,0.9,baseline,42,22.46376782655716,2.5102186514664484,26.0869562625885,t1763117719,run_models_seed42_t1763117719.log
Epilepsy,0.9,baseline,42,22.60869562625885,2.0186070931341416,20.28985470533371,t1763153719,run_models_seed42_t1763153719.log
Epilepsy,0.9,baseline,42,22.89855033159256,3.5676907089635055,24.637681245803833,t1763154007,run_models_seed42_t1763154007.log
Epilepsy,0.9,baseline,42,27.39130437374115,3.2857348014150407,26.811593770980835,t1763227932,run_models_seed42_t1763227932.log
Epilepsy,0.9,baseline,42,25.652173161506653,3.597006644732831,28.985506296157837,t1763304576,run_models_seed42_t1763304576.log
Epilepsy,0.9,baseline,777,28.695651292800903,2.080100967022748,24.637681245803833,t1763117040,run_models_seed777_t1763117040.log
Epilepsy,0.9,baseline,777,28.115941286087036,1.1594200134277344,28.985506296157837,t1763117824,run_models_seed777_t1763117824.log
Epilepsy,0.9,baseline,777,34.20289874076843,2.1201076319129792,34.78260934352875,t1763153849,run_models_seed777_t1763153849.log
Epilepsy,0.9,baseline,777,24.7826087474823,1.798502998158565,23.188406229019165,t1763154136,run_models_seed777_t1763154136.log
Epilepsy,0.9,baseline,777,33.0434787273407,2.080101714536384,35.50724685192108,t1763228056,run_models_seed777_t1763228056.log
Epilepsy,0.9,baseline,777,29.565216898918152,1.7985037666514603,26.811593770980835,t1763304701,run_models_seed777_t1763304701.log
Epilepsy,0.9,baseline,2023,28.26086938381195,2.291506135427805,28.260868787765503,t1763116971,run_models_seed2023_t1763116971.log
Epilepsy,0.9,baseline,2023,33.188406229019165,2.3547940594667023,36.95652186870575,t1763117771,run_models_seed2023_t1763117771.log
Epilepsy,0.9,baseline,2023,29.27536189556122,1.9765483874577836,27.53623127937317,t1763153784,run_models_seed2023_t1763153784.log
Epilepsy,0.9,baseline,2023,28.84057879447937,1.2467135095780377,28.260868787765503,t1763154071,run_models_seed2023_t1763154071.log
Epilepsy,0.9,baseline,2023,35.362319350242615,1.8559775973359611,32.608696818351746,t1763227994,run_models_seed2023_t1763227994.log
Epilepsy,0.9,baseline,2023,28.985506296157837,2.1979343872907715,27.53623127937317,t1763304638,run_models_seed2023_t1763304638.log
Epilepsy,0.9,baseline,9999,26.5217387676239,2.4509464482990913,25.362318754196167,t1763117111,run_models_seed9999_t1763117111.log
Epilepsy,0.9,baseline,9999,25.942028760910034,1.4779763182295065,23.9130437374115,t1763117879,run_models_seed9999_t1763117879.log
Epilepsy,0.9,baseline,9999,24.492753744125366,1.2467135095780377,26.811593770980835,t1763153914,run_models_seed9999_t1763153914.log
Epilepsy,0.9,baseline,9999,25.942028760910034,1.8559775973359611,27.53623127937317,t1763154199,run_models_seed9999_t1763154199.log
Epilepsy,0.9,baseline,9999,28.840579390525818,2.876729399988396,29.71014380455017,t1763228119,run_models_seed9999_t1763228119.log
Epilepsy,0.9,baseline,9999,23.04347813129425,1.677657714300405,25.362318754196167,t1763304763,run_models_seed9999_t1763304763.log
Epilepsy,0.9,pyramidal_latent,42,25.072463750839233,1.5609169632496123,26.0869562625885,t1764006986,run_models_seed42_t1764006986.log
Epilepsy,0.9,pyramidal_latent,777,30.14492690563202,2.8473745969318816,28.985506296157837,t1764007160,run_models_seed777_t1764007160.log
Epilepsy,0.9,pyramidal_latent,9999,25.6521737575531,2.2264185265335517,24.637681245803833,t1764007334,run_models_seed9999_t1764007334.log
Epilepsy,0.9,tvf_lstm_latent,42,28.550723791122437,0.8695650100708008,28.985506296157837,t1764046253,run_models_seed42_t1764046253.log
Epilepsy,0.9,tvf_lstm_latent,777,30.86956560611725,2.0801020467645994,28.985506296157837,t1764046559,run_models_seed777_t1764046559.log
Epilepsy,0.9,tvf_lstm_latent,9999,28.26086938381195,1.449275910854554,27.53623127937317,t1764046866,run_models_seed9999_t1764046866.log
Epilepsy,0.9,tvf_transformer_latent,42,26.811593770980835,0.45830100090183085,27.53623127937317,t1764047779,run_models_seed42_t1764047779.log
Epilepsy,0.9,tvf_transformer_latent,777,30.869566202163696,3.417341177283888,31.88405930995941,t1764048086,run_models_seed777_t1764048086.log
Epilepsy,0.9,channel_latent,42,23.62318843603134,1.0845386321292665,23.188406229019165,t1763831176,run_models_seed42_t1763831176.log
Epilepsy,0.9,channel_latent,777,26.9565212726593,1.9658922800266059,28.260868787765503,t1763831294,run_models_seed777_t1763831294.log
Epilepsy,0.9,channel_latent,2023,48.11594247817993,1.3440023600714144,50.724637508392334,t1763831235,run_models_seed2023_t1763831235.log
Epilepsy,0.9,channel_latent,9999,28.40579628944397,0.7099968576171924,29.71014380455017,t1763831354,run_models_seed9999_t1763831354.log
AtrialFibrillation,0.0,baseline,42,34.66666758060455,6.531972258085899,26.66666805744171,t1763054638,run_models_seed42_t1763054638.log
AtrialFibrillation,0.0,baseline,42,34.66666758060455,2.6666665077209473,33.33333432674408,t1763055623,run_models_seed42_t1763055623.log
AtrialFibrillation,0.0,baseline,777,42.66666769981384,6.7986932147113635,40.00000059604645,t1763053852,run_models_seed777_t1763053852.log
AtrialFibrillation,0.0,baseline,777,38.666667342185974,6.531972258085899,46.666666865348816,t1763054750,run_models_seed777_t1763054750.log
AtrialFibrillation,0.0,baseline,777,30.666667819023132,5.3333330154418945,40.00000059604645,t1763055738,run_models_seed777_t1763055738.log
AtrialFibrillation,0.0,baseline,1991,36.00000083446503,5.3333330154418945,33.33333432674408,t1763053765,run_models_seed1991_t1763053765.log
AtrialFibrillation,0.0,baseline,1991,36.00000083446503,3.2659861290429495,40.00000059604645,t1763054580,run_models_seed1991_t1763054580.log
AtrialFibrillation,0.0,baseline,1991,37.33333468437195,9.043107159742933,33.33333432674408,t1763055563,run_models_seed1991_t1763055563.log
AtrialFibrillation,0.0,baseline,2023,34.66666758060455,4.988876218338376,40.00000059604645,t1763053810,run_models_seed2023_t1763053810.log
AtrialFibrillation,0.0,baseline,2023,32.000001072883606,2.6666665077209473,26.66666805744171,t1763054694,run_models_seed2023_t1763054694.log
AtrialFibrillation,0.0,baseline,2023,41.33333444595337,7.774602983048118,33.33333432674408,t1763055680,run_models_seed2023_t1763055680.log
AtrialFibrillation,0.0,baseline,9999,42.666667103767395,5.3333330154418945,46.666666865348816,t1763053894,run_models_seed9999_t1763053894.log
AtrialFibrillation,0.0,baseline,9999,36.00000083446503,5.3333330154418945,26.66666805744171,t1763054806,run_models_seed9999_t1763054806.log
AtrialFibrillation,0.0,baseline,9999,33.33333432674408,7.302966998111435,26.66666805744171,t1763055795,run_models_seed9999_t1763055795.log
AtrialFibrillation,0.0,pyramidal_latent,42,38.666667342185974,2.6666665077209473,40.00000059604645,t1764007506,run_models_seed42_t1764007506.log
AtrialFibrillation,0.0,pyramidal_latent,777,37.3333340883255,3.2659861290429495,40.00000059604645,t1764007686,run_models_seed777_t1764007686.log
AtrialFibrillation,0.0,pyramidal_latent,9999,41.33333384990692,2.6666665077209473,46.666666865348816,t1764007867,run_models_seed9999_t1764007867.log
AtrialFibrillation,0.0,tvf_lstm_latent,42,32.000001072883606,2.6666665077209473,33.33333432674408,t1764047175,run_models_seed42_t1764047175.log
AtrialFibrillation,0.0,tvf_transformer_latent,42,46.66666924953461,8.432740866917394,53.33333611488342,t1764048702,run_models_seed42_t1764048702.log
AtrialFibrillation,0.0,tvf_transformer_latent,777,28.000001907348633,7.774602983048117,20.000001788139343,t1764049034,run_models_seed777_t1764049034.log
AtrialFibrillation,0.0,tvf_transformer_latent,9999,41.33333623409271,4.98887717413911,40.00000357627869,t1764049363,run_models_seed9999_t1764049363.log
AtrialFibrillation,0.0,channel_latent,42,45.33333361148834,2.6666665077209473,46.666666865348816,t1763796694,run_models_seed42_t1763796694.log
AtrialFibrillation,0.0,channel_latent,777,49.33333456516266,3.2659875890526093,53.33333611488342,t1763796795,run_models_seed777_t1763796795.log
AtrialFibrillation,0.0,channel_latent,2023,25.333334505558014,2.666667103767395,20.000000298023224,t1763796745,run_models_seed2023_t1763796745.log
AtrialFibrillation,0.0,channel_latent,9999,46.66666865348816,8.432741338133463,53.33333611488342,t1763796844,run_models_seed9999_t1763796844.log
AtrialFibrillation,0.3,baseline,42,13.333333879709244,8.432740749113345,6.666667014360428,t1763117180,run_models_seed42_t1763117180.log
AtrialFibrillation,0.3,baseline,42,13.333333730697632,5.962847917786101,13.333334028720856,t1763117934,run_models_seed42_t1763117934.log
AtrialFibrillation,0.3,baseline,42,12.000000476837158,4.988876536938607,20.000000298023224,t1763153979,run_models_seed42_t1763153979.log
AtrialFibrillation,0.3,baseline,42,9.333333671092987,5.333333313465118,6.666667014360428,t1763154263,run_models_seed42_t1763154263.log
AtrialFibrillation,0.3,baseline,42,21.33333384990692,2.666667103767395,26.66666805744171,t1763228182,run_models_seed42_t1763228182.log
AtrialFibrillation,0.3,baseline,42,22.66666755080223,9.043106983978413,26.66666805744171,t1763304825,run_models_seed42_t1763304825.log
AtrialFibrillation,0.3,baseline,777,49.33333456516266,3.2659875890526093,46.666666865348816,t1763117293,run_models_seed777_t1763117293.log
AtrialFibrillation,0.3,baseline,777,30.666667819023132,3.2659861290429495,33.33333432674408,t1763118018,run_models_seed777_t1763118018.log
AtrialFibrillation,0.3,baseline,777,28.000001311302185,2.6666665077209473,33.33333432674408,t1763154084,run_models_seed777_t1763154084.log
AtrialFibrillation,0.3,baseline,777,45.33333420753479,6.531972988090797,53.33333611488342,t1763154366,run_models_seed777_t1763154366.log
AtrialFibrillation,0.3,baseline,777,37.3333340883255,3.2659861290429495,33.33333432674408,t1763228282,run_models_seed777_t1763228282.log
AtrialFibrillation,0.3,baseline,777,29.33333456516266,3.2659861290429495,26.66666805744171,t1763304928,run_models_seed777_t1763304928.log
AtrialFibrillation,0.3,baseline,2023,28.00000101327896,4.98887669623873,26.66666805744171,t1763117237,run_models_seed2023_t1763117237.log
AtrialFibrillation,0.3,baseline,2023,46.66666805744171,5.96284891738641,53.33333611488342,t1763117977,run_models_seed2023_t1763117977.log
AtrialFibrillation,0.3,baseline,2023,32.000001072883606,2.6666665077209473,33.33333432674408,t1763154031,run_models_seed2023_t1763154031.log
AtrialFibrillation,0.3,baseline,2023,40.00000059604645,0.0,40.00000059604645,t1763154315,run_models_seed2023_t1763154315.log
AtrialFibrillation,0.3,baseline,2023,42.66666769981384,9.043106808213949,53.33333611488342,t1763228232,run_models_seed2023_t1763228232.log
AtrialFibrillation,0.3,baseline,2023,36.00000083446503,3.2659861290429495,40.00000059604645,t1763304877,run_models_seed2023_t1763304877.log
AtrialFibrillation,0.3,baseline,9999,30.666667819023132,3.2659861290429495,33.33333432674408,t1763117350,run_models_seed9999_t1763117350.log
AtrialFibrillation,0.3,baseline,9999,34.66666758060455,2.6666665077209473,33.33333432674408,t1763118058,run_models_seed9999_t1763118058.log
AtrialFibrillation,0.3,baseline,9999,20.000000298023224,0.0,20.000000298023224,t1763154136,run_models_seed9999_t1763154136.log
AtrialFibrillation,0.3,baseline,9999,33.33333432674408,0.0,33.33333432674408,t1763154418,run_models_seed9999_t1763154418.log
AtrialFibrillation,0.3,baseline,9999,26.66666805744171,0.0,26.66666805744171,t1763228332,run_models_seed9999_t1763228332.log
AtrialFibrillation,0.3,baseline,9999,29.33333456516266,3.2659861290429495,26.66666805744171,t1763304979,run_models_seed9999_t1763304979.log
AtrialFibrillation,0.3,pyramidal_latent,42,13.333334028720856,0.0,13.333334028720856,t1764008051,run_models_seed42_t1764008051.log
AtrialFibrillation,0.3,pyramidal_latent,777,22.66666740179062,3.2659868590477794,26.66666805744171,t1764008232,run_models_seed777_t1764008232.log
AtrialFibrillation,0.3,pyramidal_latent,9999,37.3333340883255,3.2659861290429495,40.00000059604645,t1764008411,run_models_seed9999_t1764008411.log
AtrialFibrillation,0.3,tvf_transformer_latent,42,26.66666805744171,0.0,26.66666805744171,t1764049695,run_models_seed42_t1764049695.log
AtrialFibrillation,0.3,tvf_transformer_latent,777,34.66666877269745,4.988877492739338,26.66666805744171,t1764050028,run_models_seed777_t1764050028.log
AtrialFibrillation,0.3,tvf_transformer_latent,9999,33.33333492279053,8.432740866917396,46.666669845581055,t1764050361,run_models_seed9999_t1764050361.log
AtrialFibrillation,0.3,channel_latent,42,20.000000298023224,0.0,20.000000298023224,t1763851457,run_models_seed42_t1763851457.log
AtrialFibrillation,0.3,channel_latent,777,34.66666758060455,2.6666665077209473,33.33333432674408,t1763851562,run_models_seed777_t1763851562.log
AtrialFibrillation,0.3,channel_latent,2023,32.000001072883606,4.988876218338376,33.33333432674408,t1763851508,run_models_seed2023_t1763851508.log
AtrialFibrillation,0.3,channel_latent,9999,38.666667342185974,2.6666665077209473,33.33333432674408,t1763851614,run_models_seed9999_t1763851614.log
AtrialFibrillation,0.6,baseline,42,20.000000298023224,0.0,20.000000298023224,t1763117406,run_models_seed42_t1763117406.log
AtrialFibrillation,0.6,baseline,42,28.000001311302185,2.6666665077209473,26.66666805744171,t1763118100,run_models_seed42_t1763118100.log
AtrialFibrillation,0.6,baseline,42,20.000000298023224,0.0,20.000000298023224,t1763154189,run_models_seed42_t1763154189.log
AtrialFibrillation,0.6,baseline,42,13.333334028720856,0.0,13.333334028720856,t1763154470,run_models_seed42_t1763154470.log
AtrialFibrillation,0.6,baseline,42,22.66666740179062,3.2659868590477794,26.66666805744171,t1763228382,run_models_seed42_t1763228382.log
AtrialFibrillation,0.6,baseline,42,18.66666704416275,2.6666665077209473,20.000000298023224,t1763305031,run_models_seed42_t1763305031.log
AtrialFibrillation,0.6,baseline,777,40.00000059604645,0.0,40.00000059604645,t1763117519,run_models_seed777_t1763117519.log
AtrialFibrillation,0.6,baseline,777,32.000001072883606,2.6666665077209473,33.33333432674408,t1763118183,run_models_seed777_t1763118183.log
AtrialFibrillation,0.6,baseline,777,38.666667342185974,4.988876218338376,33.33333432674408,t1763154293,run_models_seed777_t1763154293.log
AtrialFibrillation,0.6,baseline,777,20.000000298023224,0.0,20.000000298023224,t1763154573,run_models_seed777_t1763154573.log
AtrialFibrillation,0.6,baseline,777,44.00000035762787,3.2659861290429495,46.666666865348816,t1763228483,run_models_seed777_t1763228483.log
AtrialFibrillation,0.6,baseline,777,26.66666805744171,0.0,26.66666805744171,t1763305133,run_models_seed777_t1763305133.log
AtrialFibrillation,0.6,baseline,2023,40.00000059604645,0.0,40.00000059604645,t1763117463,run_models_seed2023_t1763117463.log
AtrialFibrillation,0.6,baseline,2023,40.00000059604645,0.0,40.00000059604645,t1763118142,run_models_seed2023_t1763118142.log
AtrialFibrillation,0.6,baseline,2023,29.33333456516266,3.2659861290429495,26.66666805744171,t1763154241,run_models_seed2023_t1763154241.log
AtrialFibrillation,0.6,baseline,2023,36.00000083446503,5.3333330154418945,40.00000059604645,t1763154522,run_models_seed2023_t1763154522.log
AtrialFibrillation,0.6,baseline,2023,40.00000059604645,0.0,40.00000059604645,t1763228433,run_models_seed2023_t1763228433.log
AtrialFibrillation,0.6,baseline,2023,41.33333384990692,2.6666665077209473,40.00000059604645,t1763305082,run_models_seed2023_t1763305082.log
AtrialFibrillation,0.6,baseline,9999,33.33333432674408,0.0,33.33333432674408,t1763117576,run_models_seed9999_t1763117576.log
AtrialFibrillation,0.6,baseline,9999,20.000000298023224,0.0,20.000000298023224,t1763118226,run_models_seed9999_t1763118226.log
AtrialFibrillation,0.6,baseline,9999,33.33333432674408,0.0,33.33333432674408,t1763154344,run_models_seed9999_t1763154344.log
AtrialFibrillation,0.6,baseline,9999,26.66666805744171,0.0,26.66666805744171,t1763154627,run_models_seed9999_t1763154627.log
AtrialFibrillation,0.6,baseline,9999,13.333334028720856,0.0,13.333334028720856,t1763228533,run_models_seed9999_t1763228533.log
AtrialFibrillation,0.6,baseline,9999,33.33333432674408,0.0,33.33333432674408,t1763305184,run_models_seed9999_t1763305184.log
AtrialFibrillation,0.6,pyramidal_latent,42,20.000000298023224,0.0,20.000000298023224,t1764008592,run_models_seed42_t1764008592.log
AtrialFibrillation,0.6,pyramidal_latent,777,20.000000298023224,0.0,20.000000298023224,t1764008773,run_models_seed777_t1764008773.log
AtrialFibrillation,0.6,pyramidal_latent,9999,40.00000059604645,0.0,40.00000059604645,t1764008952,run_models_seed9999_t1764008952.log
AtrialFibrillation,0.6,tvf_transformer_latent,42,13.333334028720856,0.0,13.333334028720856,t1764050694,run_models_seed42_t1764050694.log
AtrialFibrillation,0.6,tvf_transformer_latent,777,38.666669726371765,2.6666676998138428,33.33333432674408,t1764051025,run_models_seed777_t1764051025.log
AtrialFibrillation,0.6,tvf_transformer_latent,9999,21.333334743976593,4.98887669623873,20.000001788139343,t1764051358,run_models_seed9999_t1764051358.log
AtrialFibrillation,0.6,channel_latent,42,20.000000298023224,0.0,20.000000298023224,t1763877234,run_models_seed42_t1763877234.log
AtrialFibrillation,0.6,channel_latent,777,33.33333432674408,0.0,33.33333432674408,t1763821913,run_models_seed777_t1763821913.log
AtrialFibrillation,0.6,channel_latent,777,33.33333432674408,0.0,33.33333432674408,t1763877325,run_models_seed777_t1763877325.log
AtrialFibrillation,0.6,channel_latent,2023,33.33333432674408,0.0,33.33333432674408,t1763821861,run_models_seed2023_t1763821861.log
AtrialFibrillation,0.6,channel_latent,2023,33.33333432674408,0.0,33.33333432674408,t1763877280,run_models_seed2023_t1763877280.log
AtrialFibrillation,0.6,channel_latent,9999,40.00000059604645,0.0,40.00000059604645,t1763877372,run_models_seed9999_t1763877372.log
AtrialFibrillation,0.9,baseline,42,46.666666865348816,0.0,46.666666865348816,t1763117633,run_models_seed42_t1763117633.log
AtrialFibrillation,0.9,baseline,42,53.33333611488342,0.0,53.33333611488342,t1763118268,run_models_seed42_t1763118268.log
AtrialFibrillation,0.9,baseline,42,33.33333432674408,0.0,33.33333432674408,t1763154394,run_models_seed42_t1763154394.log
AtrialFibrillation,0.9,baseline,42,40.00000059604645,0.0,40.00000059604645,t1763154681,run_models_seed42_t1763154681.log
AtrialFibrillation,0.9,baseline,42,52.000001668930054,4.988877492739338,53.33333611488342,t1763228583,run_models_seed42_t1763228583.log
AtrialFibrillation,0.9,baseline,42,42.666667103767395,3.2659861290429495,40.00000059604645,t1763305236,run_models_seed42_t1763305236.log
AtrialFibrillation,0.9,baseline,777,30.666667819023132,3.2659861290429495,33.33333432674408,t1763117742,run_models_seed777_t1763117742.log
AtrialFibrillation,0.9,baseline,777,38.666667342185974,7.774602063057979,26.66666805744171,t1763118348,run_models_seed777_t1763118348.log
AtrialFibrillation,0.9,baseline,777,32.000001072883606,2.6666665077209473,26.66666805744171,t1763154491,run_models_seed777_t1763154491.log
AtrialFibrillation,0.9,baseline,777,34.66666758060455,2.6666665077209473,33.33333432674408,t1763154785,run_models_seed777_t1763154785.log
AtrialFibrillation,0.9,baseline,777,33.33333432674408,4.21636996224259,26.66666805744171,t1763228679,run_models_seed777_t1763228679.log
AtrialFibrillation,0.9,baseline,777,29.33333456516266,3.2659861290429495,26.66666805744171,t1763305333,run_models_seed777_t1763305333.log
AtrialFibrillation,0.9,baseline,2023,25.333334505558014,6.531972805589525,26.66666805744171,t1763117687,run_models_seed2023_t1763117687.log
AtrialFibrillation,0.9,baseline,2023,26.66666805744171,0.0,26.66666805744171,t1763118308,run_models_seed2023_t1763118308.log
AtrialFibrillation,0.9,baseline,2023,48.00000250339508,10.666667222976685,26.66666805744171,t1763154443,run_models_seed2023_t1763154443.log
AtrialFibrillation,0.9,baseline,2023,40.00000059604645,0.0,40.00000059604645,t1763154733,run_models_seed2023_t1763154733.log
AtrialFibrillation,0.9,baseline,2023,46.666667461395264,8.432740866917394,33.33333432674408,t1763228632,run_models_seed2023_t1763228632.log
AtrialFibrillation,0.9,baseline,2023,34.66666758060455,2.6666665077209473,33.33333432674408,t1763305285,run_models_seed2023_t1763305285.log
AtrialFibrillation,0.9,baseline,9999,21.33333384990692,2.666667103767395,26.66666805744171,t1763117795,run_models_seed9999_t1763117795.log
AtrialFibrillation,0.9,baseline,9999,32.000001072883606,2.6666665077209473,33.33333432674408,t1763118388,run_models_seed9999_t1763118388.log
AtrialFibrillation,0.9,baseline,9999,25.333334505558014,2.666667103767395,26.66666805744171,t1763154539,run_models_seed9999_t1763154539.log
AtrialFibrillation,0.9,baseline,9999,32.000001072883606,4.988876218338376,40.00000059604645,t1763154835,run_models_seed9999_t1763154835.log
AtrialFibrillation,0.9,baseline,9999,28.000001311302185,2.6666665077209473,33.33333432674408,t1763228727,run_models_seed9999_t1763228727.log
AtrialFibrillation,0.9,baseline,9999,26.66666805744171,0.0,26.66666805744171,t1763305381,run_models_seed9999_t1763305381.log
AtrialFibrillation,0.9,pyramidal_latent,42,49.33333456516266,3.2659875890526093,46.666666865348816,t1764009133,run_models_seed42_t1764009133.log
AtrialFibrillation,0.9,pyramidal_latent,777,13.333334028720856,0.0,13.333334028720856,t1764009305,run_models_seed777_t1764009305.log
AtrialFibrillation,0.9,pyramidal_latent,9999,13.333334028720856,0.0,13.333334028720856,t1764009476,run_models_seed9999_t1764009476.log
AtrialFibrillation,0.9,tvf_transformer_latent,42,38.66666853427887,6.531973718095559,46.666669845581055,t1764051693,run_models_seed42_t1764051693.log
AtrialFibrillation,0.9,tvf_transformer_latent,777,20.000001788139343,0.0,20.000001788139343,t1764052010,run_models_seed777_t1764052010.log
AtrialFibrillation,0.9,tvf_transformer_latent,9999,18.666667938232422,4.9888768555388445,13.333334028720856,t1764052323,run_models_seed9999_t1764052323.log
AtrialFibrillation,0.9,channel_latent,42,26.66666805744171,0.0,26.66666805744171,t1763831412,run_models_seed42_t1763831412.log
AtrialFibrillation,0.9,channel_latent,777,33.33333432674408,4.21636996224259,33.33333432674408,t1763831503,run_models_seed777_t1763831503.log
AtrialFibrillation,0.9,channel_latent,2023,38.666667342185974,2.6666665077209473,33.33333432674408,t1763831457,run_models_seed2023_t1763831457.log
AtrialFibrillation,0.9,channel_latent,9999,40.00000059604645,0.0,40.00000059604645,t1763831547,run_models_seed9999_t1763831547.log
SelfRegulationSCP2,0.0,baseline,42,49.33333337306976,1.3333332538604736,50.0,t1763055415,run_models_seed42_t1763055415.log
SelfRegulationSCP2,0.0,baseline,42,50.0,0.0,50.0,t1763056430,run_models_seed42_t1763056430.log
SelfRegulationSCP2,0.0,baseline,777,51.000001430511475,0.4157388883634036,51.66666507720947,t1763054665,run_models_seed777_t1763054665.log
SelfRegulationSCP2,0.0,baseline,777,49.7777783870697,1.2957681349420707,50.0,t1763056568,run_models_seed777_t1763056568.log
SelfRegulationSCP2,0.0,baseline,777,46.11111044883728,1.165343379327825,44.999998807907104,t1763057018,run_models_seed777_t1763057018.log
SelfRegulationSCP2,0.0,baseline,1991,49.66666579246521,1.5947448997508558,49.44444298744202,t1763053936,run_models_seed1991_t1763053936.log
SelfRegulationSCP2,0.0,baseline,1991,50.88888883590698,1.943651537976136,48.33333194255829,t1763054863,run_models_seed1991_t1763054863.log
SelfRegulationSCP2,0.0,baseline,1991,53.222222328186035,1.1331158475042664,51.66666507720947,t1763055853,run_models_seed1991_t1763055853.log
SelfRegulationSCP2,0.0,baseline,2023,51.11111283302307,1.1653439476358423,50.55555701255798,t1763054297,run_models_seed2023_t1763054297.log
SelfRegulationSCP2,0.0,baseline,2023,46.66666567325592,0.9938082639645509,47.22222089767456,t1763055961,run_models_seed2023_t1763055961.log
SelfRegulationSCP2,0.0,baseline,9999,49.77777719497681,0.2721662407584091,50.0,t1763057166,run_models_seed9999_t1763057166.log
SelfRegulationSCP2,0.0,baseline,9999,50.0,0.0,50.0,t1763057592,run_models_seed9999_t1763057592.log
SelfRegulationSCP2,0.0,pyramidal_latent,42,48.44444453716278,2.0306310002154264,46.11110985279083,t1764009644,run_models_seed42_t1764009644.log
SelfRegulationSCP2,0.0,pyramidal_latent,777,50.888888239860535,2.036700447608793,49.44444298744202,t1764010841,run_models_seed777_t1764010841.log
SelfRegulationSCP2,0.0,pyramidal_latent,9999,50.88889002799988,2.6434179869500753,52.77777910232544,t1764012039,run_models_seed9999_t1764012039.log
SelfRegulationSCP2,0.0,tvf_lstm_latent,42,49.22222435474396,2.1256811218055676,46.11111283302307,t1764047391,run_models_seed42_t1764047391.log
SelfRegulationSCP2,0.0,tvf_lstm_latent,777,50.22222340106964,1.387777536590997,48.88888895511627,t1764049399,run_models_seed777_t1764049399.log
SelfRegulationSCP2,0.0,tvf_lstm_latent,9999,47.22222328186035,0.3513641635209742,46.666666865348816,t1764051399,run_models_seed9999_t1764051399.log
SelfRegulationSCP2,0.0,tvf_transformer_latent,42,49.55555617809296,0.6478828919282177,48.33333492279053,t1764052639,run_models_seed42_t1764052639.log
SelfRegulationSCP2,0.0,channel_latent,42,51.333333253860474,0.9686441519409281,52.77777910232544,t1763796894,run_models_seed42_t1763796894.log
SelfRegulationSCP2,0.0,channel_latent,777,45.999999046325684,1.0183506140082668,46.11110985279083,t1763797705,run_models_seed777_t1763797705.log
SelfRegulationSCP2,0.0,channel_latent,2023,47.6666659116745,0.9558142773234839,47.22222089767456,t1763797294,run_models_seed2023_t1763797294.log
SelfRegulationSCP2,0.0,channel_latent,9999,46.11111044883728,1.054091862272591,45.55555582046509,t1763798111,run_models_seed9999_t1763798111.log
SelfRegulationSCP2,0.3,baseline,42,49.7777783870697,1.0886627730195544,50.55555701255798,t1763117850,run_models_seed42_t1763117850.log
SelfRegulationSCP2,0.3,baseline,42,42.22222149372101,0.702728798256618,42.77777671813965,t1763118428,run_models_seed42_t1763118428.log
SelfRegulationSCP2,0.3,baseline,42,46.66666567325592,1.111111044883888,46.666666865348816,t1763154587,run_models_seed42_t1763154587.log
SelfRegulationSCP2,0.3,baseline,42,54.222222566604614,0.9686449723959136,55.55555820465088,t1763154887,run_models_seed42_t1763154887.log
SelfRegulationSCP2,0.3,baseline,42,49.44444477558136,0.8606640687638073,48.88888895511627,t1763228775,run_models_seed42_t1763228775.log
SelfRegulationSCP2,0.3,baseline,42,50.0,0.0,50.0,t1763305430,run_models_seed42_t1763305430.log
SelfRegulationSCP2,0.3,baseline,777,37.88888871669769,0.41573952556202787,38.333332538604736,t1763118854,run_models_seed777_t1763118854.log
